gear,speed,rpm,throttle,brake,x,y,z,dist
3,98,4762.0,45,0,-1147.079345703125,-1937.9068603515625,143.2816925048828,90.3585580805494
3,98,4763.0,45,0,-1147.398681640625,-1938.2330322265625,143.2781524658203,90.81504035281918
3,98,4763.0,45,0,-1147.7183837890625,-1938.55908203125,143.27456665039062,91.2716920767014
3,98,4763.0,44,0,-1148.0379638671875,-1938.885498046875,143.27096557617188,91.72852006328542
3,98,4762.0,44,0,-1148.35791015625,-1939.2120361328125,143.26747131347656,92.18569066527594
3,98,4763.0,44,0,-1148.677978515625,-1939.5386962890625,143.2638702392578,92.64303471529716
3,98,4764.0,44,0,-1148.997802734375,-1939.8656005859375,143.26016235351562,93.10038326796904
3,98,4765.0,44,0,-1149.3177490234375,-1940.1925048828125,143.25633239746094,93.55781819860243
3,98,4766.0,44,0,-1149.6376953125,-1940.51953125,143.25254821777344,94.01533999342386
3,98,4767.0,44,0,-1149.957763671875,-1940.8466796875,143.24876403808594,94.47303440550206
3,98,4768.0,44,0,-1150.2779541015625,-1941.173828125,143.2451934814453,94.93081247432677
3,98,4768.0,43,0,-1150.5982666015625,-1941.5010986328125,143.24172973632812,95.38876234109205
3,98,4768.0,43,0,-1150.9188232421875,-1941.828369140625,143.2384490966797,95.84688165713224
3,98,4772.0,43,0,-1151.2388916015625,-1942.1558837890625,143.23484802246094,96.30483642274744
3,98,4772.0,43,0,-1151.5592041015625,-1942.4835205078125,143.2312469482422,96.76304912975702
3,98,4772.0,43,0,-1151.8797607421875,-1942.8111572265625,143.22763061523438,97.22143265606057
3,98,4772.0,43,0,-1152.2001953125,-1943.1387939453125,143.22410583496094,97.67973011121454
3,98,4773.0,43,0,-1152.52099609375,-1943.46630859375,143.22079467773438,98.13819488625612
3,98,4772.0,43,0,-1152.841796875,-1943.7939453125,143.21775817871094,98.59674497190674
3,98,4772.0,42,0,-1153.1624755859375,-1944.121826171875,143.21446228027344,99.05538596063272
3,98,4772.0,42,0,-1153.4835205078125,-1944.44970703125,143.21124267578125,99.5142825346658
3,99,4773.0,42,0,-1153.804443359375,-1944.7774658203125,143.20811462402344,99.97300585560177
3,99,4774.0,42,0,-1154.125732421875,-1945.1053466796875,143.20504760742188,100.43207221923284
3,99,4775.0,42,0,-1154.447021484375,-1945.4329833984375,143.2019500732422,100.89096444609378
3,99,4776.0,42,0,-1154.7684326171875,-1945.7606201171875,143.19888305664062,101.34994194266623
3,99,4776.0,42,0,-1155.0899658203125,-1946.0882568359375,143.19590759277344,101.80900432793682
3,99,4777.0,42,0,-1155.41162109375,-1946.416015625,143.1930389404297,102.26823865581763
3,99,4777.0,41,0,-1155.7332763671875,-1946.7435302734375,143.19024658203125,102.72729830023948
3,99,4777.0,41,0,-1156.05517578125,-1947.0711669921875,143.18753051757812,103.18661565159164
3,99,4777.0,41,0,-1156.377197265625,-1947.39892578125,143.18479919433594,103.64610571713544
3,99,4777.0,41,0,-1156.6993408203125,-1947.7265625,143.1820831298828,104.10559420045801
3,99,4778.0,41,0,-1157.021728515625,-1948.0543212890625,143.1793975830078,104.56534071981258
3,99,4778.0,41,0,-1157.34423828125,-1948.3818359375,143.17677307128906,105.0249985076574
3,99,4780.0,41,0,-1157.666748046875,-1948.70947265625,143.174072265625,105.48474372269285
3,99,4781.0,41,0,-1157.9892578125,-1949.037109375,143.1713104248047,105.94448930033496
3,99,4783.0,41,0,-1158.3115234375,-1949.36474609375,143.1684112548828,106.4040644930033
3,99,4783.0,41,0,-1158.6341552734375,-1949.6922607421875,143.16551208496094,106.86380958725421
3,99,4783.0,41,0,-1158.956787109375,-1950.019775390625,143.16273498535156,107.32355392793039
3,99,4783.0,41,0,-1159.27978515625,-1950.34716796875,143.15992736816406,107.78346861698769
3,99,4783.0,41,0,-1159.602783203125,-1950.6746826171875,143.1570281982422,108.24347077830048
3,99,4783.0,41,0,-1159.9259033203125,-1951.0023193359375,143.15386962890625,108.7036472728814
3,99,4783.0,41,0,-1160.2491455078125,-1951.3299560546875,143.1506805419922,109.16390969968636
