x,y,z
-1365.2757568359375,-2182.035400390625,139.61801147460938
-1365.868408203125,-2182.62255859375,139.6026611328125
-1366.4609375,-2183.209716796875,139.58665466308594
-1367.05322265625,-2183.79736328125,139.57025146484375
-1367.644775390625,-2184.385498046875,139.55422973632812
-1368.236572265625,-2184.97314453125,139.53794860839844
-1368.8284912109375,-2185.560791015625,139.52113342285156
-1369.4200439453125,-2186.148193359375,139.50387573242188
-1370.0113525390625,-2186.7353515625,139.4868927001953
-1370.6024169921875,-2187.32275390625,139.47044372558594
-1371.193603515625,-2187.910400390625,139.45355224609375
-1371.7847900390625,-2188.498046875,139.43638610839844
-1372.37548828125,-2189.0859375,139.41964721679688
-1372.966064453125,-2189.67333984375,139.4034881591797
-1373.555908203125,-2190.261474609375,139.38771057128906
-1374.145751953125,-2190.849609375,139.37200927734375
-1374.7353515625,-2191.437744140625,139.35638427734375
-1375.3245849609375,-2192.02587890625,139.341064453125
-1375.91357421875,-2192.6142578125,139.32553100585938
-1376.5028076171875,-2193.2021484375,139.30967712402344
-1377.09130859375,-2193.78955078125,139.29397583007812
-1377.6795654296875,-2194.377685546875,139.27853393554688
